dataset,model,seed,avg_user_gate,avg_item_gate,std_user_gate,std_item_gate,min_user_gate,max_user_gate,min_item_gate,max_item_gate,review_scale,avg_user_cos,avg_item_cos,avg_user_cf_norm,avg_item_cf_norm,avg_user_review_proj_norm,avg_item_review_proj_norm,avg_user_injection_norm,avg_item_injection_norm,avg_user_injection_ratio,avg_item_injection_ratio,avg_effective_user_review_weight,avg_effective_item_review_weight,rmse,mae,checkpoint_path
Amazon_Musical_Instruments_14,CFARG-gate-control,42,0.06302735954523087,0.05271667614579201,0.05874823033809662,0.0619281642138958,0.006532859057188034,0.3817964196205139,0.005094381980597973,0.34766191244125366,0.10000000149011612,0.012078377418220043,-0.00842366274446249,0.27876392006874084,0.347746878862381,7.967480182647705,7.9613189697265625,0.050222523510456085,0.041986092925071716,0.18010163307189941,0.11927180737257004,0.006302735768258572,0.005271667614579201,4.590939998626709,4.529411315917969,./outputs/cfarg_Amazon_Musical_Instruments_14_42_20260605_173102/cfarg_best.pt
Amazon_Musical_Instruments_14,CFARG-gate-control,42,0.9903894662857056,0.9913011789321899,0.020488282665610313,0.01897421106696129,0.5146991610527039,0.9931499361991882,0.5867013931274414,0.9932604432106018,0.10000000149011612,0.9623514413833618,0.9819830060005188,1.1718535423278809,1.7371762990951538,32.25580978393555,32.978057861328125,3.194749355316162,3.2694807052612305,4.811192035675049,2.5103700160980225,0.09903895109891891,0.09913012385368347,0.8779790997505188,0.6456916332244873,./outputs/cfarg_Amazon_Musical_Instruments_14_42_20260605_173228/cfarg_best.pt
Amazon_Musical_Instruments_14,CFARG-gate-control,43,0.9855747222900391,0.9925550818443298,0.041542064398527145,0.0055612302385270596,0.40331658720970154,0.9929510951042175,0.903861939907074,0.9932745099067688,0.10000000149011612,0.9697912931442261,0.9884935617446899,1.2195409536361694,1.797682762145996,31.76598358154297,32.39949417114258,3.1318283081054688,3.215872287750244,4.415666580200195,2.401057004928589,0.0985574796795845,0.0992555022239685,0.8778898119926453,0.6514920592308044,./outputs/cfarg_Amazon_Musical_Instruments_14_43_20260605_173449/cfarg_best.pt
Amazon_Musical_Instruments_14,CFARG-gate-control,44,0.9893959164619446,0.9926926493644714,0.03220580518245697,0.005041436292231083,0.4751189947128296,0.9931421279907227,0.9190384745597839,0.9932791590690613,0.10000000149011612,0.972355306148529,0.9913965463638306,1.252986192703247,1.835555911064148,31.56475257873535,32.21236038208008,3.1235733032226562,3.1977169513702393,4.170698165893555,2.2559051513671875,0.09893959760665894,0.09926926344633102,0.8777448534965515,0.6491851806640625,./outputs/cfarg_Amazon_Musical_Instruments_14_44_20260605_173649/cfarg_best.pt
Amazon_Office_Products_14,CFARG-gate-control,42,0.9664289951324463,0.9804520606994629,0.0717044323682785,0.05276922136545181,0.1919957548379898,0.9930654764175415,0.2792204022407532,0.9931575655937195,0.10000001639127731,0.8484854102134705,0.8986966609954834,0.2254583239555359,0.4933629333972931,40.644466400146484,41.37954330444336,3.9279801845550537,4.05723762512207,31.378896713256836,13.4990816116333,0.0966428890824318,0.09804520756006241,0.8620253801345825,0.6371335387229919,./outputs/cfarg_Amazon_Office_Products_14_42_20260605_174029/cfarg_best.pt
Amazon_Office_Products_14,CFARG-gate-control,43,0.9647881984710693,0.9833855032920837,0.07667835801839828,0.04249303787946701,0.13920940458774567,0.9931107759475708,0.3688353896141052,0.9932103157043457,0.10000001639127731,0.8475074768066406,0.9232354760169983,0.21304862201213837,0.4523072838783264,40.59764862060547,41.238441467285156,3.9168901443481445,4.0553998947143555,32.44242477416992,14.53369426727295,0.09647882729768753,0.0983385518193245,0.8583106398582458,0.6305029392242432,./outputs/cfarg_Amazon_Office_Products_14_43_20260605_174516/cfarg_best.pt
Amazon_Office_Products_14,CFARG-gate-control,44,0.9550598859786987,0.9794785380363464,0.08139161765575409,0.04282565787434578,0.14019811153411865,0.993044912815094,0.4121509790420532,0.9931920766830444,0.10000001639127731,0.7885905504226685,0.8737573623657227,0.18489599227905273,0.38170379400253296,41.06825256347656,41.727474212646484,3.9222466945648193,4.087453365325928,36.51020812988281,16.9002628326416,0.09550599753856659,0.0979478508234024,0.8628042340278625,0.6322038173675537,./outputs/cfarg_Amazon_Office_Products_14_44_20260605_175032/cfarg_best.pt
Amazon_Digital_Music_14,CFARG-gate-control,42,0.9360029101371765,0.9728131890296936,0.10706370323896408,0.05337606370449066,0.12581925094127655,0.9928984045982361,0.23982460796833038,0.9930851459503174,0.10000001639127731,0.7106860876083374,0.8350180387496948,0.24658110737800598,0.3228624761104584,42.29872131347656,42.51311111450195,3.960841417312622,4.139111042022705,31.38901710510254,21.98232650756836,0.09360029548406601,0.09728133678436279,0.8887377977371216,0.6492204666137695,./outputs/cfarg_Amazon_Digital_Music_14_42_20260605_175813/cfarg_best.pt
