dataset,model,seed,avg_user_gate,avg_item_gate,std_user_gate,std_item_gate,min_user_gate,max_user_gate,min_item_gate,max_item_gate,review_scale,avg_user_cos,avg_item_cos,avg_user_cf_norm,avg_item_cf_norm,avg_user_review_proj_norm,avg_item_review_proj_norm,avg_user_injection_norm,avg_item_injection_norm,avg_user_injection_ratio,avg_item_injection_ratio,avg_effective_user_review_weight,avg_effective_item_review_weight,rmse,mae,checkpoint_path
Amazon_Musical_Instruments_14,CFARG-gate-control,42,0.9922093152999878,0.9927011728286743,0.021006645634770393,0.01051009725779295,0.33018958568573,0.9932299852371216,0.7116039991378784,0.9932864308357239,0.10000000149011612,0.9897117018699646,0.9945956468582153,1.4280109405517578,2.055321216583252,30.05546760559082,30.432958602905273,2.982135772705078,3.0210845470428467,3.157280683517456,2.422295093536377,0.09922093152999878,0.09927011281251907,0.8861432671546936,0.6674407124519348,./outputs/cfarg_Amazon_Musical_Instruments_14_42_20260605_173415/cfarg_best.pt
Amazon_Musical_Instruments_14,CFARG-gate-control,43,0.991372287273407,0.9930576086044312,0.021956881508231163,0.0023212090600281954,0.350914865732193,0.9931836128234863,0.9415722489356995,0.9932817220687866,0.10000000149011612,0.9771496057510376,0.9952369332313538,1.3772995471954346,1.9950817823410034,30.429859161376953,31.00186538696289,3.016817092895508,3.0786685943603516,3.4356329441070557,2.447199583053589,0.09913723915815353,0.09930576384067535,0.8917981386184692,0.6669773459434509,./outputs/cfarg_Amazon_Musical_Instruments_14_43_20260605_173506/cfarg_best.pt
Amazon_Musical_Instruments_14,CFARG-gate-control,44,0.9913491606712341,0.9930568337440491,0.020116358995437622,0.0021756496280431747,0.472970575094223,0.9930540919303894,0.9313662052154541,0.9932783246040344,0.10000000149011612,0.976070761680603,0.9952695965766907,1.395281195640564,2.0152881145477295,30.303821563720703,30.8044490814209,3.0042433738708496,3.0590615272521973,3.2873973846435547,2.161649703979492,0.0991349071264267,0.09930568188428879,0.8889816403388977,0.6661550998687744,./outputs/cfarg_Amazon_Musical_Instruments_14_44_20260605_173550/cfarg_best.pt
Amazon_Office_Products_14,CFARG-gate-control,42,0.9649742841720581,0.9772377610206604,0.06987977772951126,0.06274078041315079,0.3566226065158844,0.9925716519355774,0.22134555876255035,0.9931318759918213,0.10000001639127731,0.8233775496482849,0.8963337540626526,0.21863873302936554,0.4647095799446106,40.809226989746094,41.60847473144531,3.938054323196411,4.0662970542907715,34.62525177001953,14.31103515625,0.09649743139743805,0.09772375971078873,0.8662996888160706,0.6415073275566101,./outputs/cfarg_Amazon_Office_Products_14_42_20260605_173643/cfarg_best.pt
Amazon_Office_Products_14,CFARG-gate-control,43,0.9605123996734619,0.9800525307655334,0.07623535394668579,0.04956021532416344,0.3117491900920868,0.9925855994224548,0.3056965470314026,0.9931521415710449,0.10000001639127731,0.8015012145042419,0.9034926295280457,0.20114560425281525,0.42208319902420044,40.99805450439453,41.826568603515625,3.937969923019409,4.099332332611084,38.44764709472656,16.233360290527344,0.09605124592781067,0.0980052649974823,0.8627498745918274,0.63425213098526,./outputs/cfarg_Amazon_Office_Products_14_43_20260605_173922/cfarg_best.pt
Amazon_Office_Products_14,CFARG-gate-control,44,0.965975284576416,0.9812362194061279,0.06915340572595596,0.048678647726774216,0.34679731726646423,0.9931286573410034,0.32441648840904236,0.9931413531303406,0.10000001639127731,0.8474543690681458,0.9198457598686218,0.2061959207057953,0.4295712113380432,40.545074462890625,41.38056564331055,3.916597843170166,4.060504913330078,35.63472366333008,16.126161575317383,0.09659753739833832,0.09812359511852264,0.8614590764045715,0.6349306106567383,./outputs/cfarg_Amazon_Office_Products_14_44_20260605_174031/cfarg_best.pt
Amazon_Digital_Music_14,CFARG-gate-control,42,0.9423919916152954,0.9649577736854553,0.10771995037794113,0.074491947889328,0.16027073562145233,0.9932072758674622,0.3041044771671295,0.9932286739349365,0.10000001639127731,0.7579684853553772,0.8355675339698792,0.2288035750389099,0.30752912163734436,42.44341278076172,42.639583587646484,4.00030517578125,4.115995407104492,34.500518798828125,23.572097778320312,0.09423920512199402,0.09649576246738434,0.9110915660858154,0.6672537326812744,./outputs/cfarg_Amazon_Digital_Music_14_42_20260605_174318/cfarg_best.pt
Amazon_Digital_Music_14,CFARG-gate-control,43,0.9387304186820984,0.9681261777877808,0.11808457970619202,0.07438505440950394,0.1671047955751419,0.9931411147117615,0.24420616030693054,0.9932176470756531,0.10000001639127731,0.7742565274238586,0.8731895089149475,0.2403433471918106,0.3333382308483124,42.03936004638672,42.29049301147461,3.9465584754943848,4.095423698425293,32.72700500488281,22.837783813476562,0.0938730388879776,0.09681262075901031,0.9165690541267395,0.675144374370575,./outputs/cfarg_Amazon_Digital_Music_14_43_20260605_174553/cfarg_best.pt
Amazon_Digital_Music_14,CFARG-gate-control,44,0.9558138251304626,0.9743600487709045,0.09719083458185196,0.06282004714012146,0.2604506313800812,0.9932604432106018,0.3768574893474579,0.9931337833404541,0.10000001639127731,0.8345025181770325,0.8967891931533813,0.3018485903739929,0.4406029284000397,40.858543395996094,41.1240234375,3.905468463897705,4.007853984832764,26.569860458374023,17.620311737060547,0.09558137506246567,0.09743601083755493,0.9139788746833801,0.6777030825614929,./outputs/cfarg_Amazon_Digital_Music_14_44_20260605_174845/cfarg_best.pt
